antecedents,antecedent support,consequents,consequent support,support,confidence,lift,rule
Dairy & Eggs | Meat & Seafood | Produce,0.13760531018636712,Bakery | Beverages | Pantry,0.057824865968853716,0.02195557824865969,0.15955473098330242,2.759275413958479,"Dairy & Eggs, Meat & Seafood, Produce -> Bakery, Beverages, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Bakery | Beverages | Produce,0.10543783507786571,0.026040336992596374,0.28977272727272724,2.7482803213735414,"Meat & Seafood, Pantry -> Bakery, Beverages, Produce"
Bakery | Beverages | Produce,0.10543783507786571,Meat & Seafood | Pantry,0.0898646923666071,0.026040336992596374,0.2469733656174334,2.7482803213735414,"Bakery, Beverages, Produce -> Meat & Seafood, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Beverages | Household | Produce,0.08999234107735511,0.02221087567015573,0.24715909090909088,2.74644584139265,"Meat & Seafood, Pantry -> Beverages, Household, Produce"
Beverages | Household | Produce,0.08999234107735511,Meat & Seafood | Pantry,0.0898646923666071,0.02221087567015573,0.2468085106382979,2.74644584139265,"Beverages, Household, Produce -> Meat & Seafood, Pantry"
Bakery | Meat & Seafood | Pantry,0.05361245851416901,Beverages | Dairy & Eggs | Produce,0.1499872351289252,0.02195557824865969,0.40952380952380957,2.730391084093212,"Bakery, Meat & Seafood, Pantry -> Beverages, Dairy & Eggs, Produce"
Beverages | Dairy & Eggs | Produce,0.1499872351289252,Bakery | Meat & Seafood | Pantry,0.05361245851416901,0.02195557824865969,0.14638297872340425,2.7303910840932115,"Beverages, Dairy & Eggs, Produce -> Bakery, Meat & Seafood, Pantry"
Household | Meat & Seafood,0.11628797549144754,Beverages | Pantry | Produce,0.0708450344651519,0.02221087567015573,0.19099890230515917,2.696009730916427,"Household, Meat & Seafood -> Beverages, Pantry, Produce"
Beverages | Pantry | Produce,0.0708450344651519,Household | Meat & Seafood,0.11628797549144754,0.02221087567015573,0.3135135135135135,2.6960097309164266,"Beverages, Pantry, Produce -> Household, Meat & Seafood"
Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,Bakery | Beverages | Produce,0.10543783507786571,0.024125606331376052,0.2825112107623318,2.6794101998935926,"Dairy & Eggs, Household, Meat & Seafood -> Bakery, Beverages, Produce"
Bakery | Beverages | Produce,0.10543783507786571,Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,0.024125606331376052,0.2288135593220339,2.6794101998935926,"Bakery, Beverages, Produce -> Dairy & Eggs, Household, Meat & Seafood"
Dairy & Eggs | Meat & Seafood,0.20385499106459024,Bakery | Beverages | Pantry | Produce,0.040209343885626754,0.02195557824865969,0.10770194113963684,2.678530180596556,"Dairy & Eggs, Meat & Seafood -> Bakery, Beverages, Pantry, Produce"
Bakery | Beverages | Pantry | Produce,0.040209343885626754,Dairy & Eggs | Meat & Seafood,0.20385499106459024,0.02195557824865969,0.5460317460317461,2.6785301805965553,"Bakery, Beverages, Pantry, Produce -> Dairy & Eggs, Meat & Seafood"
Bakery | Beverages | Dairy & Eggs | Meat & Seafood,0.0672708705642073,Pantry | Produce,0.12254276231810059,0.02195557824865969,0.3263757115749526,2.663361796331436,"Bakery, Beverages, Dairy & Eggs, Meat & Seafood -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Bakery | Beverages | Dairy & Eggs | Meat & Seafood,0.0672708705642073,0.02195557824865969,0.17916666666666667,2.663361796331436,"Pantry, Produce -> Bakery, Beverages, Dairy & Eggs, Meat & Seafood"
Household | Pantry,0.08322695940770998,Beverages | Meat & Seafood | Produce,0.10020423793719684,0.02221087567015573,0.2668711656441718,2.6632722441483336,"Household, Pantry -> Beverages, Meat & Seafood, Produce"
Beverages | Meat & Seafood | Produce,0.10020423793719684,Household | Pantry,0.08322695940770998,0.02221087567015573,0.22165605095541402,2.6632722441483336,"Beverages, Meat & Seafood, Produce -> Household, Pantry"
Bakery | Beverages | Dairy & Eggs | Pantry,0.04505999489405157,Meat & Seafood | Produce,0.1833035486341588,0.02195557824865969,0.4872521246458924,2.658170713423343,"Bakery, Beverages, Dairy & Eggs, Pantry -> Meat & Seafood, Produce"
Meat & Seafood | Produce,0.1833035486341588,Bakery | Beverages | Dairy & Eggs | Pantry,0.04505999489405157,0.02195557824865969,0.11977715877437327,2.658170713423343,"Meat & Seafood, Produce -> Bakery, Beverages, Dairy & Eggs, Pantry"
Meat & Seafood | Pantry | Produce,0.06624968087822312,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.02195557824865969,0.3314065510597303,2.657358158650898,"Meat & Seafood, Pantry, Produce -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Meat & Seafood | Pantry | Produce,0.06624968087822312,0.02195557824865969,0.1760491299897646,2.657358158650898,"Bakery, Beverages, Dairy & Eggs -> Meat & Seafood, Pantry, Produce"
Bakery | Meat & Seafood | Produce,0.1017360224661731,Beverages | Dairy & Eggs | Pantry,0.08131222874648966,0.02195557824865969,0.21580928481806777,2.654081534167571,"Bakery, Meat & Seafood, Produce -> Beverages, Dairy & Eggs, Pantry"
Beverages | Dairy & Eggs | Pantry,0.08131222874648966,Bakery | Meat & Seafood | Produce,0.1017360224661731,0.02195557824865969,0.27001569858712715,2.6540815341675708,"Beverages, Dairy & Eggs, Pantry -> Bakery, Meat & Seafood, Produce"
Beverages | Meat & Seafood | Pantry,0.05374010722491703,Household | Produce,0.1558590758233342,0.02221087567015573,0.41330166270783847,2.6517651315751074,"Beverages, Meat & Seafood, Pantry -> Household, Produce"
Household | Produce,0.1558590758233342,Beverages | Meat & Seafood | Pantry,0.05374010722491703,0.02221087567015573,0.1425061425061425,2.6517651315751074,"Household, Produce -> Beverages, Meat & Seafood, Pantry"
Bakery | Household | Produce,0.08131222874648966,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.024125606331376052,0.2967032967032967,2.6443385965570267,"Bakery, Household, Produce -> Beverages, Dairy & Eggs, Meat & Seafood"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Bakery | Household | Produce,0.08131222874648966,0.024125606331376052,0.21501706484641636,2.6443385965570263,"Beverages, Dairy & Eggs, Meat & Seafood -> Bakery, Household, Produce"
Bakery | Pantry,0.09828950727597652,Beverages | Meat & Seafood | Produce,0.10020423793719684,0.026040336992596374,0.2649350649350649,2.643950698982546,"Bakery, Pantry -> Beverages, Meat & Seafood, Produce"
Beverages | Meat & Seafood | Produce,0.10020423793719684,Bakery | Pantry,0.09828950727597652,0.026040336992596374,0.25987261146496815,2.643950698982546,"Beverages, Meat & Seafood, Produce -> Bakery, Pantry"
Meat & Seafood | Snacks & Sweets,0.06267551697727852,Pantry | Produce,0.12254276231810059,0.02029614500893541,0.3238289205702648,2.642578920570265,"Meat & Seafood, Snacks & Sweets -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Meat & Seafood | Snacks & Sweets,0.06267551697727852,0.02029614500893541,0.165625,2.6425789205702648,"Pantry, Produce -> Meat & Seafood, Snacks & Sweets"
Household | Meat & Seafood | Produce,0.07837630839928517,Beverages | Pantry,0.10735256573908604,0.02221087567015573,0.28338762214983715,2.639784342356509,"Household, Meat & Seafood, Produce -> Beverages, Pantry"
Beverages | Pantry,0.10735256573908604,Household | Meat & Seafood | Produce,0.07837630839928517,0.02221087567015573,0.20689655172413793,2.639784342356509,"Beverages, Pantry -> Household, Meat & Seafood, Produce"
Beverages | Household | Meat & Seafood,0.06867500638243554,Pantry | Produce,0.12254276231810059,0.02221087567015573,0.32342007434944237,2.639242565055762,"Beverages, Household, Meat & Seafood -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Beverages | Household | Meat & Seafood,0.06867500638243554,0.02221087567015573,0.18125,2.639242565055762,"Pantry, Produce -> Beverages, Household, Meat & Seafood"
Bakery | Dairy & Eggs | Meat & Seafood,0.11743681388817973,Beverages | Pantry | Produce,0.0708450344651519,0.02195557824865969,0.18695652173913047,2.638950254602429,"Bakery, Dairy & Eggs, Meat & Seafood -> Beverages, Pantry, Produce"
Beverages | Pantry | Produce,0.0708450344651519,Bakery | Dairy & Eggs | Meat & Seafood,0.11743681388817973,0.02195557824865969,0.3099099099099099,2.6389502546024284,"Beverages, Pantry, Produce -> Bakery, Dairy & Eggs, Meat & Seafood"
Meat & Seafood | Snacks & Sweets,0.06267551697727852,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.020551442430431454,0.3279022403258656,2.629259110248548,"Meat & Seafood, Snacks & Sweets -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Meat & Seafood | Snacks & Sweets,0.06267551697727852,0.020551442430431454,0.1647901740020471,2.629259110248548,"Bakery, Beverages, Dairy & Eggs -> Meat & Seafood, Snacks & Sweets"
Produce | Snacks & Sweets,0.08680112330865458,Meat & Seafood | Pantry,0.0898646923666071,0.02029614500893541,0.2338235294117647,2.6019510360962568,"Produce, Snacks & Sweets -> Meat & Seafood, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Produce | Snacks & Sweets,0.08680112330865458,0.02029614500893541,0.2258522727272727,2.6019510360962563,"Meat & Seafood, Pantry -> Produce, Snacks & Sweets"
Dairy & Eggs | Meat & Seafood | Snacks & Sweets,0.047485320398263975,Bakery | Produce,0.19351544549400052,0.02387030890988001,0.5026881720430109,2.5976643402275377,"Dairy & Eggs, Meat & Seafood, Snacks & Sweets -> Bakery, Produce"
Bakery | Produce,0.19351544549400052,Dairy & Eggs | Meat & Seafood | Snacks & Sweets,0.047485320398263975,0.02387030890988001,0.12335092348284961,2.5976643402275372,"Bakery, Produce -> Dairy & Eggs, Meat & Seafood, Snacks & Sweets"
Bakery | Beverages | Meat & Seafood | Produce,0.05922900178708195,Dairy & Eggs | Pantry,0.14271125861628797,0.02195557824865969,0.3706896551724138,2.597480106100796,"Bakery, Beverages, Meat & Seafood, Produce -> Dairy & Eggs, Pantry"
Dairy & Eggs | Pantry,0.14271125861628797,Bakery | Beverages | Meat & Seafood | Produce,0.05922900178708195,0.02195557824865969,0.15384615384615385,2.5974801061007957,"Dairy & Eggs, Pantry -> Bakery, Beverages, Meat & Seafood, Produce"
Dairy & Eggs | Frozen,0.07544038805208067,Pantry | Produce,0.12254276231810059,0.023997957620628032,0.3181049069373943,2.5958685843203613,"Dairy & Eggs, Frozen -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Dairy & Eggs | Frozen,0.07544038805208067,0.023997957620628032,0.19583333333333333,2.5958685843203613,"Pantry, Produce -> Dairy & Eggs, Frozen"
Beverages | Dairy & Eggs | Meat & Seafood | Pantry,0.043783507786571356,Bakery | Produce,0.19351544549400052,0.02195557824865969,0.5014577259475219,2.591305953214305,"Beverages, Dairy & Eggs, Meat & Seafood, Pantry -> Bakery, Produce"
Bakery | Produce,0.19351544549400052,Beverages | Dairy & Eggs | Meat & Seafood | Pantry,0.043783507786571356,0.02195557824865969,0.11345646437994723,2.591305953214305,"Bakery, Produce -> Beverages, Dairy & Eggs, Meat & Seafood, Pantry"
Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,Bakery | Pantry,0.09828950727597652,0.021700280827163645,0.25411061285500747,2.5853279754625045,"Dairy & Eggs, Household, Meat & Seafood -> Bakery, Pantry"
Bakery | Pantry,0.09828950727597652,Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,0.021700280827163645,0.22077922077922077,2.5853279754625045,"Bakery, Pantry -> Dairy & Eggs, Household, Meat & Seafood"
Meat & Seafood | Snacks & Sweets,0.06267551697727852,Bakery | Dairy & Eggs | Produce,0.14768955833546082,0.02387030890988001,0.3808553971486762,2.578756422871849,"Meat & Seafood, Snacks & Sweets -> Bakery, Dairy & Eggs, Produce"
Bakery | Dairy & Eggs | Produce,0.14768955833546082,Meat & Seafood | Snacks & Sweets,0.06267551697727852,0.02387030890988001,0.1616248919619706,2.578756422871849,"Bakery, Dairy & Eggs, Produce -> Meat & Seafood, Snacks & Sweets"
Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,Beverages | Pantry,0.10735256573908604,0.023487362777635946,0.27503736920777283,2.5620008922398245,"Dairy & Eggs, Household, Meat & Seafood -> Beverages, Pantry"
Beverages | Pantry,0.10735256573908604,Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,0.023487362777635946,0.21878715814506539,2.562000892239824,"Beverages, Pantry -> Dairy & Eggs, Household, Meat & Seafood"
Frozen | Produce,0.06599438345672709,Dairy & Eggs | Pantry,0.14271125861628797,0.023997957620628032,0.36363636363636365,2.5480565945682225,"Frozen, Produce -> Dairy & Eggs, Pantry"
Dairy & Eggs | Pantry,0.14271125861628797,Frozen | Produce,0.06599438345672709,0.023997957620628032,0.16815742397137748,2.5480565945682225,"Dairy & Eggs, Pantry -> Frozen, Produce"
Dairy & Eggs | Household | Produce,0.11603267806995149,Meat & Seafood | Pantry,0.0898646923666071,0.02655093183558846,0.22882288228822883,2.5463046304630463,"Dairy & Eggs, Household, Produce -> Meat & Seafood, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Dairy & Eggs | Household | Produce,0.11603267806995149,0.02655093183558846,0.2954545454545454,2.546304630463046,"Meat & Seafood, Pantry -> Dairy & Eggs, Household, Produce"
Beverages | Dairy & Eggs | Produce,0.1499872351289252,Meat & Seafood | Pantry,0.0898646923666071,0.034209854480469745,0.22808510638297871,2.5380947775628626,"Beverages, Dairy & Eggs, Produce -> Meat & Seafood, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Beverages | Dairy & Eggs | Produce,0.1499872351289252,0.034209854480469745,0.3806818181818181,2.538094777562862,"Meat & Seafood, Pantry -> Beverages, Dairy & Eggs, Produce"
Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,Pantry | Produce,0.12254276231810059,0.02655093183558846,0.3109118086696562,2.53716990533134,"Dairy & Eggs, Household, Meat & Seafood -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Dairy & Eggs | Household | Meat & Seafood,0.08539698749042635,0.02655093183558846,0.21666666666666665,2.53716990533134,"Pantry, Produce -> Dairy & Eggs, Household, Meat & Seafood"
Meat & Seafood | Pantry,0.0898646923666071,Dairy & Eggs | Snacks & Sweets,0.0994383456727087,0.022593821802399796,0.25142045454545453,2.5284054440424786,"Meat & Seafood, Pantry -> Dairy & Eggs, Snacks & Sweets"
Dairy & Eggs | Snacks & Sweets,0.0994383456727087,Meat & Seafood | Pantry,0.0898646923666071,0.022593821802399796,0.22721437740693196,2.5284054440424786,"Dairy & Eggs, Snacks & Sweets -> Meat & Seafood, Pantry"
Meat & Seafood | Snacks & Sweets,0.06267551697727852,Dairy & Eggs | Pantry,0.14271125861628797,0.022593821802399796,0.36048879837067216,2.526001114880005,"Meat & Seafood, Snacks & Sweets -> Dairy & Eggs, Pantry"
Dairy & Eggs | Pantry,0.14271125861628797,Meat & Seafood | Snacks & Sweets,0.06267551697727852,0.022593821802399796,0.15831842576028624,2.526001114880005,"Dairy & Eggs, Pantry -> Meat & Seafood, Snacks & Sweets"
Bakery | Beverages | Dairy & Eggs | Produce,0.08220576972172582,Household | Meat & Seafood,0.11628797549144754,0.024125606331376052,0.2934782608695652,2.5237197537345484,"Bakery, Beverages, Dairy & Eggs, Produce -> Household, Meat & Seafood"
Household | Meat & Seafood,0.11628797549144754,Bakery | Beverages | Dairy & Eggs | Produce,0.08220576972172582,0.024125606331376052,0.2074643249176729,2.5237197537345484,"Household, Meat & Seafood -> Bakery, Beverages, Dairy & Eggs, Produce"
Bakery | Dairy & Eggs | Produce,0.14768955833546082,Meat & Seafood | Pantry,0.0898646923666071,0.033443962215981615,0.22644770959377697,2.5198740865875693,"Bakery, Dairy & Eggs, Produce -> Meat & Seafood, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Bakery | Dairy & Eggs | Produce,0.14768955833546082,0.033443962215981615,0.37215909090909083,2.519874086587569,"Meat & Seafood, Pantry -> Bakery, Dairy & Eggs, Produce"
Household | Pantry,0.08322695940770998,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.023487362777635946,0.28220858895705525,2.5151559566434254,"Household, Pantry -> Beverages, Dairy & Eggs, Meat & Seafood"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Household | Pantry,0.08322695940770998,0.023487362777635946,0.20932878270762229,2.515155956643425,"Beverages, Dairy & Eggs, Meat & Seafood -> Household, Pantry"
Bakery | Pantry,0.09828950727597652,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.027699770232320654,0.2818181818181818,2.51167649188127,"Bakery, Pantry -> Beverages, Dairy & Eggs, Meat & Seafood"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Bakery | Pantry,0.09828950727597652,0.027699770232320654,0.24687144482366324,2.51167649188127,"Beverages, Dairy & Eggs, Meat & Seafood -> Bakery, Pantry"
Beverages | Meat & Seafood | Pantry,0.05374010722491703,Bakery | Produce,0.19351544549400052,0.026040336992596374,0.48456057007125886,2.503989120012033,"Beverages, Meat & Seafood, Pantry -> Bakery, Produce"
Bakery | Produce,0.19351544549400052,Beverages | Meat & Seafood | Pantry,0.05374010722491703,0.026040336992596374,0.13456464379947228,2.5039891200120326,"Bakery, Produce -> Beverages, Meat & Seafood, Pantry"
Bakery | Dairy & Eggs | Household,0.09663007403625223,Meat & Seafood | Pantry,0.0898646923666071,0.021700280827163645,0.22457067371202113,2.4989867299147352,"Bakery, Dairy & Eggs, Household -> Meat & Seafood, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Bakery | Dairy & Eggs | Household,0.09663007403625223,0.021700280827163645,0.2414772727272727,2.498986729914735,"Meat & Seafood, Pantry -> Bakery, Dairy & Eggs, Household"
Bakery | Dairy & Eggs | Household,0.09663007403625223,Beverages | Meat & Seafood | Produce,0.10020423793719684,0.024125606331376052,0.24966974900924702,2.491608679921581,"Bakery, Dairy & Eggs, Household -> Beverages, Meat & Seafood, Produce"
Beverages | Meat & Seafood | Produce,0.10020423793719684,Bakery | Dairy & Eggs | Household,0.09663007403625223,0.024125606331376052,0.24076433121019108,2.491608679921581,"Beverages, Meat & Seafood, Produce -> Bakery, Dairy & Eggs, Household"
Pantry | Produce,0.12254276231810059,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.034209854480469745,0.2791666666666667,2.4880451270383013,"Pantry, Produce -> Beverages, Dairy & Eggs, Meat & Seafood"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Pantry | Produce,0.12254276231810059,0.034209854480469745,0.3048919226393629,2.488045127038301,"Beverages, Dairy & Eggs, Meat & Seafood -> Pantry, Produce"
Beverages | Dairy & Eggs | Pantry,0.08131222874648966,Household | Meat & Seafood,0.11628797549144754,0.023487362777635946,0.28885400313971743,2.4839541828721696,"Beverages, Dairy & Eggs, Pantry -> Household, Meat & Seafood"
Household | Meat & Seafood,0.11628797549144754,Beverages | Dairy & Eggs | Pantry,0.08131222874648966,0.023487362777635946,0.20197585071350166,2.4839541828721696,"Household, Meat & Seafood -> Beverages, Dairy & Eggs, Pantry"
Bakery | Household | Pantry,0.043017615522083226,Dairy & Eggs | Meat & Seafood,0.20385499106459024,0.021700280827163645,0.5044510385756676,2.4745581942403136,"Bakery, Household, Pantry -> Dairy & Eggs, Meat & Seafood"
Dairy & Eggs | Meat & Seafood,0.20385499106459024,Bakery | Household | Pantry,0.043017615522083226,0.021700280827163645,0.10644959298685035,2.4745581942403136,"Dairy & Eggs, Meat & Seafood -> Bakery, Household, Pantry"
Bakery | Pantry,0.09828950727597652,Dairy & Eggs | Meat & Seafood | Produce,0.13760531018636712,0.033443962215981615,0.3402597402597402,2.47272245379852,"Bakery, Pantry -> Dairy & Eggs, Meat & Seafood, Produce"
Dairy & Eggs | Meat & Seafood | Produce,0.13760531018636712,Bakery | Pantry,0.09828950727597652,0.033443962215981615,0.24304267161410015,2.47272245379852,"Dairy & Eggs, Meat & Seafood, Produce -> Bakery, Pantry"
Bakery | Dairy & Eggs | Meat & Seafood | Produce,0.0827163645647179,Beverages | Pantry,0.10735256573908604,0.02195557824865969,0.2654320987654321,2.4725268272632523,"Bakery, Dairy & Eggs, Meat & Seafood, Produce -> Beverages, Pantry"
Beverages | Pantry,0.10735256573908604,Bakery | Dairy & Eggs | Meat & Seafood | Produce,0.0827163645647179,0.02195557824865969,0.20451843043995244,2.472526827263252,"Beverages, Pantry -> Bakery, Dairy & Eggs, Meat & Seafood, Produce"
Meat & Seafood | Pantry,0.0898646923666071,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.027699770232320654,0.30823863636363635,2.471588001302689,"Meat & Seafood, Pantry -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Meat & Seafood | Pantry,0.0898646923666071,0.027699770232320654,0.22210849539406347,2.471588001302689,"Bakery, Beverages, Dairy & Eggs -> Meat & Seafood, Pantry"
Household | Meat & Seafood | Produce,0.07837630839928517,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.024125606331376052,0.3078175895765472,2.4682118697468485,"Household, Meat & Seafood, Produce -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Household | Meat & Seafood | Produce,0.07837630839928517,0.024125606331376052,0.19344933469805525,2.4682118697468485,"Bakery, Beverages, Dairy & Eggs -> Household, Meat & Seafood, Produce"
Bakery | Pantry | Produce,0.06650497829971917,Dairy & Eggs | Meat & Seafood,0.20385499106459024,0.033443962215981615,0.5028790786948176,2.4668470272355676,"Bakery, Pantry, Produce -> Dairy & Eggs, Meat & Seafood"
Dairy & Eggs | Meat & Seafood,0.20385499106459024,Bakery | Pantry | Produce,0.06650497829971917,0.033443962215981615,0.16405760801502817,2.4668470272355676,"Dairy & Eggs, Meat & Seafood -> Bakery, Pantry, Produce"
Bakery | Household | Meat & Seafood,0.06535613990298698,Beverages | Dairy & Eggs | Produce,0.1499872351289252,0.024125606331376052,0.36914062499999994,2.4611469414893614,"Bakery, Household, Meat & Seafood -> Beverages, Dairy & Eggs, Produce"
Beverages | Dairy & Eggs | Produce,0.1499872351289252,Bakery | Household | Meat & Seafood,0.06535613990298698,0.024125606331376052,0.16085106382978723,2.4611469414893614,"Beverages, Dairy & Eggs, Produce -> Bakery, Household, Meat & Seafood"
Beverages | Produce,0.20704620883329078,Household | Meat & Seafood | Pantry,0.04365585907582333,0.02221087567015573,0.10727496917385944,2.4572868669825,"Beverages, Produce -> Household, Meat & Seafood, Pantry"
Household | Meat & Seafood | Pantry,0.04365585907582333,Beverages | Produce,0.20704620883329078,0.02221087567015573,0.5087719298245614,2.4572868669824994,"Household, Meat & Seafood, Pantry -> Beverages, Produce"
Bakery | Beverages | Pantry,0.057824865968853716,Meat & Seafood | Produce,0.1833035486341588,0.026040336992596374,0.45033112582781454,2.456750724049512,"Bakery, Beverages, Pantry -> Meat & Seafood, Produce"
Meat & Seafood | Produce,0.1833035486341588,Bakery | Beverages | Pantry,0.057824865968853716,0.026040336992596374,0.14206128133704735,2.456750724049512,"Meat & Seafood, Produce -> Bakery, Beverages, Pantry"
Household | Pantry | Produce,0.056293081439877456,Beverages | Meat & Seafood,0.160709726831759,0.02221087567015573,0.3945578231292517,2.4550960972156934,"Household, Pantry, Produce -> Beverages, Meat & Seafood"
Beverages | Meat & Seafood,0.160709726831759,Household | Pantry | Produce,0.056293081439877456,0.02221087567015573,0.13820492454328834,2.4550960972156934,"Beverages, Meat & Seafood -> Household, Pantry, Produce"
Bakery | Dairy & Eggs | Pantry | Produce,0.055782486596885374,Beverages | Meat & Seafood,0.160709726831759,0.02195557824865969,0.39359267734553777,2.4490905753176673,"Bakery, Dairy & Eggs, Pantry, Produce -> Beverages, Meat & Seafood"
Beverages | Meat & Seafood,0.160709726831759,Bakery | Dairy & Eggs | Pantry | Produce,0.055782486596885374,0.02195557824865969,0.13661636219221607,2.4490905753176673,"Beverages, Meat & Seafood -> Bakery, Dairy & Eggs, Pantry, Produce"
Bakery | Dairy & Eggs | Pantry,0.0762062803165688,Household | Meat & Seafood,0.11628797549144754,0.021700280827163645,0.28475711892797323,2.448723676928367,"Bakery, Dairy & Eggs, Pantry -> Household, Meat & Seafood"
Household | Meat & Seafood,0.11628797549144754,Bakery | Dairy & Eggs | Pantry,0.0762062803165688,0.021700280827163645,0.18660812294182216,2.4487236769283665,"Household, Meat & Seafood -> Bakery, Dairy & Eggs, Pantry"
